budget_per_side,dataset,draw,estimate_l2,estimate_sha256,far,instance_index,instance_position,method,model,normalized_vector_mse,phase,query_total,runtime_sec,scenario,seed,severity,squared_drift_error,target_l2,target_sha256,topk_overlap,vector_mse,clean_mask_sha256,shifted_mask_sha256
256,adult,0,0.6285369657263237,1DC8BC5661A66C2EB32D09C135A1D3BE12B3420B3BC61B92436B810EB698935C,1,6621,2,glime_independent,hgb,0.010389976834910029,full,512,0.056302799843251705,mean_shift,0,1.0,0.0015085522393424766,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00023918349939505695,,
256,adult,0,0.6189434312635212,36320B711128205AB2A805375F26C79A48CBCE4CA79A9CAF5CC72DCD08562F43,1,6621,2,kernelshap_independent,hgb,0.01951977264242153,full,516,0.07944400003179908,mean_shift,0,1.0,4.874946056319562e-06,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.8,0.0004623821001568822,BEE709FF9311386C6523A800057283C233DF174CF06F1C2720EC23A0F588F702,CF4594018058651DEBE88BF2F952B8F0ADEEA18A4B472D2E8241575E5117D8B9
256,adult,0,0.6297043713722839,972DB33E522280F37C2BAFAF59C46EE2A051F5F276519BB06F9FCC7538E3AB27,1,6621,2,kernelshap_paired,hgb,0.011260352403990181,full,516,0.08422260009683669,mean_shift,0,1.0,0.0001260836188098423,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.6,0.000266733915832007,176CCDAE15876A80A66324B6467FF677B262E29CB16A2EB7884BFF79D9E34B19,176CCDAE15876A80A66324B6467FF677B262E29CB16A2EB7884BFF79D9E34B19
256,adult,0,0.5794036405774681,F1E141042E27FE6F2E4A39D2025407C07BABFDBFAC7FDE91977A8BF3FA88389C,1,6621,2,lime_independent,hgb,0.004664670875246263,full,512,0.062078700168058276,mean_shift,0,1.0,0.0004206622781525454,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00010738352175327691,,
256,adult,0,0.6097830777473633,F5B2CED29492062472AF52851063ABAA35F03405CACD93001448E7167C7267BB,1,6621,2,lime_paired,hgb,0.006555690564803898,full,512,0.0622467000503093,mean_shift,0,1.0,0.00024388350813519185,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,0.00015091592937651935,,
1920,adult,0,0.5977101444465271,EA0C323C592462021D8E80756906AA2DF364EA1450BB52EADED8DE42C99947DA,1,6621,2,lime_paired_slime_budget,hgb,0.0002504807819572813,full,3840,0.18251299997791648,mean_shift,0,1.0,1.0790741934623852e-06,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,5.7662178570460284e-06,,
-1,adult,0,0.6088734713197048,D988345B45416875EC7E663BD73C57062A7399E104E86970E22956947678A44A,1,6621,2,slime_independent,hgb,0.0011977607582469314,full,3840,0.30432290001772344,mean_shift,0,1.0,0.0002104899640510323,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,2.75731711578988e-05,,
256,adult,1,0.5654583890589704,08A9CA2869B37B863F9C19FD6B6149B30348E7B449EC368E2AA9E1F1438D3261,1,6621,2,glime_independent,hgb,0.011500733052024904,full,512,0.054662799928337336,mean_shift,0,1.0,0.0013304578732505504,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.0002647537738245141,,
256,adult,1,0.5937737140906317,5F0453CECF70472780F8A8CE1AF1C87CC991DFDC8A50616D0FE79A93BEE00046,1,6621,2,kernelshap_independent,hgb,0.013015755597148923,full,516,0.0873921001330018,mean_shift,0,1.0,0.0010713625849643204,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.8,0.0003083157021541936,AAA64A58592579A16BF5FAEED54A9F20D91627748676C0EA8F9EF3F2DC8EC23C,543BD8BB311FE4A84F9CAC187C40C02D160F02E8EAF91D3BEBB1865A1D82B5BC
256,adult,1,0.6042385167710901,1FAC14183C3BD11237A4808DBA1DD4CD82ED3822A4659D23F121320974682C75,1,6621,2,kernelshap_paired,hgb,0.026511397083499935,full,516,0.0942667000927031,mean_shift,0,1.0,0.00040782647173414125,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.6,0.0006279988853415776,E2B753117C2630E446D26101A494531B31F589DBA921E1C78B01A42885AE090A,E2B753117C2630E446D26101A494531B31F589DBA921E1C78B01A42885AE090A
256,adult,1,0.6302720217849888,7996662BA8352EB2A980BFD56738DBE9C21472E7015723D459C32668E48916FF,1,6621,2,lime_independent,hgb,0.01486192019565014,full,512,0.06255459995009005,mean_shift,0,1.0,0.0016829841348648777,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00034213031815257666,,
256,adult,1,0.5788019512650809,D35A80158CC2907E843888E0B7B907D4775FA8D75E5FD4AA6779B8AFD962B877,1,6621,2,lime_paired,hgb,0.007956699464013527,full,512,0.0486695000436157,mean_shift,0,1.0,0.0004497340083632912,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00018316799466223344,,
2467,adult,1,0.598572128583278,5E0E9ACB17C6613DB1BF77EF4C5621E54B65BA41322B4523046135549A5B9437,1,6621,2,lime_paired_slime_budget,hgb,0.0038296565252505417,full,4934,0.2109564000274986,mean_shift,0,1.0,4.284739794227057e-06,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,8.8160990514708e-05,,
-1,adult,1,0.6009918728606424,EDC40E73E847C9EE2BECA7481459621E3732E55FD7CE43BE9CD9A05218847C4E,1,6621,2,slime_independent,hgb,0.0041015883862281135,full,4935,0.38389609986916184,mean_shift,0,1.0,2.4726745095392876e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,9.442102507870122e-05,,
256,adult,2,0.5852161697830537,0EC2C85A72981A9B78E6A170722F9CD3AA57F0F19B8BD8D4F8E8BBB41A45708B,1,6621,2,glime_independent,hgb,0.00758812887656716,full,512,0.055204400094226,mean_shift,0,1.0,0.00018880591417622623,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00017468327864406948,,
256,adult,2,0.6412382341199087,D98C5F553D828AA8AE1B7E5869F6A2ED0D218C2E093DA7E8B2DBAD56A83D033D,1,6621,2,kernelshap_independent,hgb,0.014980352821748918,full,516,0.0926352001260966,mean_shift,0,1.0,0.000670166476849056,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.8,0.0003548528523205204,B87E1EB883F50BBD52275563B28D1E3147B1EF575F1F322B53644B3F97028906,BBDF86E82E50F710181158F4C4341EE15186610A6CFBEAE98AC0E85CAEC20D34
256,adult,2,0.6263838076366622,83F2F1F97901CF585A4EDE5E79D7507D1387C6E790E866F5B133399F49D10DC5,1,6621,2,kernelshap_paired,hgb,0.02725224223814025,full,516,0.0741590999532491,mean_shift,0,1.0,4.981219309477895e-05,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.8,0.0006455479390507986,0FC316721AA1C885B04DEB684EA2E1290E9328EC77FF24112FAB87F2A9EFA6E1,0FC316721AA1C885B04DEB684EA2E1290E9328EC77FF24112FAB87F2A9EFA6E1
256,adult,2,0.6051006561018774,4D9B745957813BE1CDF264B185AFCC768F903B72A20FE21A47A7E833B17EB97C,1,6621,2,lime_independent,hgb,0.009662972112778076,full,512,0.07177360006608069,mean_shift,0,1.0,9.856860324869383e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,0.00022244741458185563,,
256,adult,2,0.594782301847913,791753BEE977FED6154127340B8B29D24BF40193978AAB39D74753E5D783D8B1,1,6621,2,lime_paired,hgb,0.00918711237433908,full,512,0.06739000021480024,mean_shift,0,1.0,6.015468588053552e-06,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.0002114928379480915,,
2213,adult,2,0.593176366649644,7960C63E777EDFF233124478E270FF7B1CF17E80924884F392CBBDC8388A0803,1,6621,2,lime_paired_slime_budget,hgb,0.0017521335137977696,full,4426,0.1791384001262486,mean_shift,0,1.0,1.9013348585360727e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,4.033516454333239e-05,,
-1,adult,2,0.6013475288929747,C395C86C1AB91FFCBB7E9C0805D8460812850885ACEF822B0DB20BEF22C900C0,1,6621,2,slime_independent,hgb,0.0019060331716511778,full,4426,0.3099768999963999,mean_shift,0,1.0,2.916236191670025e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,1.0,4.38780269872022e-05,,
256,adult,3,0.607220155910024,418B3CB6A62C411FBE4881C409D525B41CC8FC50DDF02D3A2A900947F609A5E7,1,6621,2,glime_independent,hgb,0.011440692253793764,full,512,0.04463510005734861,mean_shift,0,1.0,0.00015619215358665328,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.0002633715986324439,,
256,adult,3,0.6282812647890761,F29DDF8A819AEAD5A87E1E4920625E26DDFBF64A195BA5B5C989500461C2689E,1,6621,2,kernelshap_independent,hgb,0.019579410829117537,full,516,0.06524519994854927,mean_shift,0,1.0,8.908431159711189e-05,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.6,0.0004637948025750507,10DE926062BC6FEB821A0CDD223DC04ED85D4926B82B2B374A8673017721C076,6B64631EA52800CBFD14EA64AF3EEFFEF90F6E729B1C41C2F03B45F491BE1C2F
256,adult,3,0.644373827800731,DB58E4B5D04E4B317C401CE5687EA2362D9EBE517907006F3842ECA543A5AEEF,1,6621,2,kernelshap_paired,hgb,0.035882293949663226,full,516,0.07025400013662875,mean_shift,0,1.0,0.0008951304556505015,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.6,0.000849975598528981,BB51FBB20B036D2DEB029C3358F303DD8E1A2BBF38A9031E120810251EF9FB0D,BB51FBB20B036D2DEB029C3358F303DD8E1A2BBF38A9031E120810251EF9FB0D
256,adult,3,0.5987517776877886,9B2DDB5E2A8B5434AD787C8C63019C8872362AC3B51A5422E65AC6AA571B9EA6,1,6621,2,lime_independent,hgb,0.010522573723350878,full,512,0.04337410000152886,mean_shift,0,1.0,5.221496782179063e-06,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.0002422359593081163,,
256,adult,3,0.5916888830871532,DE8ED59ADA2418B551FE1BFCBD7DB17489359BFCBAD50FCAE636A1A7275BE894,1,6621,2,lime_paired,hgb,0.0024993251185857937,full,512,0.055036399979144335,mean_shift,0,1.0,3.748987312445849e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,5.75359635048207e-05,,
256,adult,4,0.6080277639745338,7261805715B41FC12653C0B9ABBA9868B4E738ECFA7C90DE61D8C502138B7F2A,1,6621,2,glime_independent,hgb,0.03050733363544682,full,512,0.061749600106850266,mean_shift,0,1.0,0.0001816869442021631,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.6,0.0007022971207810092,,
256,adult,4,0.6520169579232469,34598D70CDC00173C9D801FE8A5DDF3A8E575E9A8D847F550CBB7587CC0818C2,1,6621,2,kernelshap_independent,hgb,0.02455045883161215,full,516,0.08558649988844991,mean_shift,0,1.0,0.0015862070000542132,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.8,0.0005815484084945605,9AF6578B9FFDD92C0CC6A3A800851DA5931A408B83D7B0AC5B284508308576EB,543987FDFA8C71FAE5C175CC8C50F11B5C7CD7DE2E3B20B3E2BFBEE77365FE62
256,adult,4,0.6672369398925722,E71602C289C28150310F5398BAE4D2D08BB53D236AF4A6CCD0C0A206A8D781EF,1,6621,2,kernelshap_paired,hgb,0.029143286754290523,full,516,0.06145130004733801,mean_shift,0,1.0,0.00358875697417085,0.6207244953318432,558AD9D781E9C81CC46A217B4AB9C6647FFB2F94A7E4A85DCDD20D907EFD5EAC,0.6,0.0006903427812287988,4C212A6C414095BC4894B9868A99053BF76612A795520F3AA65C905BF638D768,4C212A6C414095BC4894B9868A99053BF76612A795520F3AA65C905BF638D768
256,adult,4,0.6025330174880782,D0904EE132B7B81C1444D92BFD9FA9E4F95EBDF9C6EC596FA8BB29759C7166E2,1,6621,2,lime_independent,hgb,0.026208306041425797,full,512,0.05039360001683235,mean_shift,0,1.0,4.66134638017945e-05,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.6,0.000603330926700677,,
256,adult,4,0.6097116042117687,699AE86A49C2466356E038DD13E18F8076AA57A5BE33D59FEB8F555352BA46B4,1,6621,2,lime_paired,hgb,0.012865993715528764,full,512,0.050508900079876184,mean_shift,0,1.0,0.0002411687400503368,0.5968405413627031,411892462E4B103EAD8CAEEFF316BA49DBF594B009AF539F49046EFC05517DC7,0.8,0.00029618289327991833,,
256,adult,0,0.5570851365555299,CA6FDA0FA56EEC93E3DD38345E2F4BB932FFA26E2F80D5F54256D4BEC1BB6DE9,1,4330,3,glime_independent,hgb,0.009657573407793243,full,512,0.030403000069782138,mean_shift,0,1.0,4.742246657528214e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,0.00011284938318013376,,
256,adult,0,0.5639485516421844,1AB69D40D9BDDEB537C777CB628AE2171AE1DFDB7308FDB7605BDE523AD74F7F,1,4330,3,kernelshap_independent,hgb,0.00694365120272724,full,516,0.046835799934342504,mean_shift,0,1.0,1.3348662017057117e-05,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,8.252252287386105e-05,A95F34C0E2B37F3661DCEE5C572E79AB9134C594B7A7A705543FED88D2BCF440,AA1ACA3EAC66A5A2FFE77A99613CD53CC70E2C9A5BC895918B32A6B2B5969A5A
256,adult,0,0.5678121502159932,7F07C0752BB0739738FF5D6E49120D44CB57CCFE603CEA3EF260EA99868BBFF9,1,4330,3,kernelshap_paired,hgb,0.0069373321206905965,full,516,0.047803299967199564,mean_shift,0,1.0,5.170860464799269e-07,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,8.244742310621923e-05,0DED5CF8A0B4489EC6180ED9E196E700176D011F74B876D0C8DD34E7998991EA,0DED5CF8A0B4489EC6180ED9E196E700176D011F74B876D0C8DD34E7998991EA
256,adult,0,0.5682535070348804,272E77DFE7DB5DED8C84E46F343E0B4FD75C3CA3F38CDEA87A1D1E4DA416B1CC,1,4330,3,lime_independent,hgb,0.0020678748433238664,full,512,0.04598170006647706,mean_shift,0,1.0,3.228287025519803e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,2.4163254133228122e-05,,
256,adult,0,0.5661261285868531,AA700C1BE590B2673ECC8EA0B606DF3D5BDA52047A31D26D9410EC97872B507E,1,4330,3,lime_paired,hgb,0.0011181894528192874,full,512,0.05707790004089475,mean_shift,0,1.0,1.0683398737088108e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.3066117615772968e-05,,
1920,adult,0,0.5621104299862486,653642ACAD8B2C72A100A6B978FA74484ED6DEA1DE9DF15F71D3B7D94FDEDD36,1,4330,3,lime_paired_slime_budget,hgb,0.0005261305813038679,full,3840,0.2026285999454558,mean_shift,0,1.0,1.5929243903071e-06,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,6.147870594950368e-06,,
-1,adult,0,0.5640924977489551,6A967A663C04FCF76F1D3C4301573E44CDD9D824A4B91B0E7F2F6B1A4F1BFF58,1,4330,3,slime_independent,hgb,0.00035364571623034693,full,3840,0.2755491000134498,mean_shift,0,1.0,9.41092909046429e-07,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,4.132373553452535e-06,,
256,adult,1,0.5618920128143304,F674DA346452219236106226141720B79AD9B6852D08A4350CB88977A9010721,1,4330,3,glime_independent,hgb,0.0027115178026855644,full,512,0.06183909997344017,mean_shift,0,1.0,2.2728955091301945e-06,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,3.168426462780955e-05,,
256,adult,1,0.5704441628192689,6143E75245B0202FAF5260E2FE1E0E7DE110BC75E50268A15A35EECBDEF42406,1,4330,3,kernelshap_independent,hgb,0.004384252753813449,full,516,0.09211610001511872,mean_shift,0,1.0,1.3801164928650393e-05,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,5.2105093933758595e-05,5ECAB82A5B75488E42D217D4030E3203CD60C99E5A21AEC59062ED2E1EF0ED23,8075B3C4CFA276DF7785A71865CD537DDF837DF00FA03F8989C28DD642D43A18
256,adult,1,0.5639135719213234,D93D0A6442CF9447E4D05435220C387A81817551A6D2852900BACE3972A17E59,1,4330,3,kernelshap_paired,hgb,0.006463499029818483,full,516,0.05198369990102947,mean_shift,0,1.0,1.363850295027356e-05,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,7.681610595933715e-05,6BFEAF9B42E6A67E9607E3E2204F00A5A3266E5006493BCD780119E532288FC0,6BFEAF9B42E6A67E9607E3E2204F00A5A3266E5006493BCD780119E532288FC0
256,adult,1,0.5613988932203631,A9192E4D31F0F98386C8FFE397FDE3F363961F7347E2EFA89D73EF180DEF5CB4,1,4330,3,lime_independent,hgb,0.003007553380969004,full,512,0.07281109993346035,mean_shift,0,1.0,4.249902951886989e-06,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,3.514345991403973e-05,,
256,adult,1,0.5736116006949787,59A93D0A77BA80FC256EB90628FE81630B0EE0A5739491D2BE4CC3AA52EA5D1B,1,4330,3,lime_paired,hgb,0.003579555787808409,full,512,0.05714579997584224,mean_shift,0,1.0,0.00013924051607955057,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,4.182734582033682e-05,,
1920,adult,1,0.5647336165708369,C81368089C46144A148CA828221AC6AF29B33E50C23C93D2F4ACC0DC122DD010,1,4330,3,lime_paired_slime_budget,hgb,0.00014436732108625904,full,3840,0.121508700074628,mean_shift,0,1.0,2.868996046137218e-06,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.6869416827632814e-06,,
-1,adult,1,0.5634045677480796,7052F9ED4B39F71A0A43B11A610B4471AD6FCECB8DBA7FCA03B87FE68E066547,1,4330,3,slime_independent,hgb,0.00022186308211845517,full,3840,0.23529489990323782,mean_shift,0,1.0,3.7814837562580526e-08,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,2.592484769238944e-06,,
256,adult,2,0.5548583053304877,0DBD287ABE72240A32D32A9625A61D211780C7713A0A2BC82A42AEDAC8B042E8,1,4330,3,glime_independent,hgb,0.0016860415412622571,full,512,0.06317789992317557,mean_shift,0,1.0,8.765654837051691e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.9701506777467426e-05,,
256,adult,2,0.565420752094393,8AC5831D344DE369785F6AB1198486AE08D9774D26DCFD8910B7B48939C9DD84,1,4330,3,kernelshap_independent,hgb,0.005780134901216405,full,516,0.09109919983893633,mean_shift,0,1.0,3.963778694590848e-06,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,0.8,6.869459606673313e-05,79E8D03466D39F682A75E025AB9F9FED6B13F5271D9127A3CA6B6C8C148AC26C,4E70C20DA956737EB0C4A5516944D10FCA0185F71D66265354A47F39C818764F
256,adult,2,0.5656445641266274,41969715D18CB45FCF0F54FCC6B2AB1063900BBEC120F1F208969008AF917134,1,4330,3,kernelshap_paired,hgb,0.005187293091607125,full,516,0.09162960015237331,mean_shift,0,1.0,3.019872563421129e-06,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,6.164890780191249e-05,F125C1618E3768132A4FBA8F73A15FF46C88431A097DDCB7535F0D5CE53776FE,F125C1618E3768132A4FBA8F73A15FF46C88431A097DDCB7535F0D5CE53776FE
256,adult,2,0.5788499869154786,978D8BAF8DDAD8FD1FFA8E1B8D17F16EDC20C506A6F4E2F90B2AF6F715C1F701,1,4330,3,lime_independent,hgb,0.005477135075673958,full,512,0.04738610005006194,mean_shift,0,1.0,0.00031816073683959043,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,6.400068513953085e-05,,
256,adult,2,0.5563899418981856,66AE204446AE9F22DF64F9330D2736BED757773DB816EFE2EAFC5C82299F0A03,1,4330,3,lime_paired,hgb,0.0009227230201250828,full,512,0.062259500147774816,mean_shift,0,1.0,5.8682940633416804e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.0782079438629829e-05,,
1829,adult,2,0.5617274519877318,1AA3661AAED6B4386F1F04BA7C12E2824BBA504569F9F2E9A0C3A52A38720B87,1,4330,3,lime_paired_slime_budget,hgb,0.00019191763436354897,full,3658,0.24828300019726157,mean_shift,0,1.0,2.8646113156467136e-06,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,2.2425702342412483e-06,,
-1,adult,2,0.5634378183875639,A6D82DCC32E6C0599575139CD5C2D08D885EA11FCF223B7B6E0637BFFF30B7DB,1,4330,3,slime_independent,hgb,0.0003651460188824171,full,3658,0.39896080014295876,mean_shift,0,1.0,5.379087792814196e-08,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,4.266755349569529e-06,,
256,adult,3,0.5565924245541066,23AE0E158E81C04344A2CCD1909C4CDB514372507B89ECC493DFE1D85AD806B2,1,4330,3,glime_independent,hgb,0.003416027639140002,full,512,0.08459049998782575,mean_shift,0,1.0,5.5281002173774915e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,3.991650860164922e-05,,
256,adult,3,0.5785380997846413,E2B7A1AF57900F408307B68F3026B5EF2CD19FDAAE4C3E4539152BDE091A35ED,1,4330,3,kernelshap_independent,hgb,0.004724670523314783,full,516,0.12794249993748963,mean_shift,0,1.0,0.00016938454849974035,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,5.615082324102981e-05,65D6C51D2AD64C2138E0FF4AFF4ADC86D37B07948267FB4E33E31A5EAC7710DF,890207B7E94E00AD2A2E7F0AEC460200322F2E7D58C274B5FEA0687C61B3F883
256,adult,3,0.5734068073710245,21382300D4D7EB7BE3236B0638BA0A9D7C178F3C504300EEAB9DBE79D14FD10E,1,4330,3,kernelshap_paired,hgb,0.005270937253601176,full,516,0.12898899987339973,mean_shift,0,1.0,5.046419835021701e-05,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,1.0,6.264298527929327e-05,6FC9A38F69AB7E517D447396357CC5D614D00D546865DBCE5CC3BFEA787E1DAA,6FC9A38F69AB7E517D447396357CC5D614D00D546865DBCE5CC3BFEA787E1DAA
256,adult,3,0.549596760979595,462B741F2A3B47BA17695EBEA99B85C388811E11D67E1F38CB8D0B969A607AF4,1,4330,3,lime_independent,hgb,0.0017073385738262442,full,512,0.08834040001966059,mean_shift,0,1.0,0.00023023956039264828,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.995036400970692e-05,,
256,adult,3,0.5637338962606935,EC212295CE8C8C5A8D6961F2F50869D8083631FFA8C4FDEADBAB02BE4F839FAB,1,4330,3,lime_paired,hgb,0.0014436169395013357,full,512,0.0921181000303477,mean_shift,0,1.0,3.199703409119339e-07,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.686875929305967e-05,,
256,adult,4,0.5546122383960143,780F03A6ECDA6E6DB58B1A50B9874448F4035DD3A2C3EA3A90000DC44DADD98A,1,4330,3,glime_independent,hgb,0.0009757202664188367,full,512,0.0806714000646025,mean_shift,0,1.0,9.284308389897469e-05,0.5632319651654177,F87BB9700F29856322EB8E903F9E971D745138F248C7BC13BF81D195CAD199FA,1.0,1.1401355762190527e-05,,
256,adult,4,0.5711481616273308,105E55442938478FE0F817D9D8FF0A604871E3C26D72515C4E0C98B4C670F940,1,4330,3,kernelshap_independent,hgb,0.007863432680891196,full,516,0.10994580015540123,mean_shift,0,1.0,2.041839258329732e-05,0.567178588259076,B0BC8BF52F24E88C863F837F4A0B44D0D15D9A0B0599BBA83DBE8E87042360F6,0.8,9.345375859620361e-05,B864D35CA8E6FE0FCB9654771F3702BA7FC1AEAB8D0017F9C74FD0269FA6A312,E5A31625280496B2EC1B68BB6EC96132A38E9BE206269BFD153FD9A07D2A3148
