dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable,expl_time_s
adult,rf,mean_shift,2.0,0,lime,0.2602879956322937,0.8118474032621307,0.4953066089893506,0.4930055788223666,0.7329607163824204,0.185,0.4333333333333333,0.5399999999999999,0.3183882783882784,0.8188616109601387,0.616046176046176,0.5555555555555555,0.5333333333333333,0.386080586080586,0.7507474826863009,0.5732323232323232,0.6031990051269531
adult,rf,mean_shift,2.0,0,pi,0.2602879956322937,0.8118474032621307,0.4953066089893506,0.4930055788223666,0.7329607163824204,0.185,0.3333333333333333,0.6,0.5120879120879122,0.8082725009116538,0.7777777777777778,,,,,,0.976032018661499
adult,rf,noise,0.1,0,shap,0.856548147137105,0.008530676312018,0.008810664288899,0.0307762919418052,0.8319128858412101,0.995,0.9716666666666668,0.979,0.9851868131868132,0.996387837697132,0.9891898795648796,0.9715242881072026,0.9788944723618092,0.9857308520625104,0.996626749247947,0.990140582477266,4.075836181640625
adult,rf,noise,0.1,0,lime,0.856548147137105,0.008530676312018,0.008810664288899,0.0307762919418052,0.8319128858412101,0.995,0.6222222222222221,0.6533333333333334,0.470915750915751,0.8854187888993983,0.6942075517075516,0.6222222222222221,0.6533333333333334,0.470915750915751,0.8854187888993983,0.6942075517075516,0.804375171661377
adult,rf,noise,0.1,0,pi,0.856548147137105,0.008530676312018,0.008810664288899,0.0307762919418052,0.8319128858412101,0.995,1.0,0.8,0.9912087912087912,0.997994943766991,1.0,,,,,,1.0223636627197266
adult,rf,noise,0.25,0,shap,0.8512932505289019,0.0253872927045656,0.0233952981884133,0.0301743776029942,0.8285404661867413,0.985,0.925,0.926,0.9565934065934067,0.973243674024852,0.9746456876456878,0.9289340101522844,0.9279187817258884,0.9572042171026944,0.9768192306122448,0.9748235971586224,4.2902820110321045
adult,rf,noise,0.25,0,lime,0.8512932505289019,0.0253872927045656,0.0233952981884133,0.0301743776029942,0.8285404661867413,0.985,0.5777777777777777,0.6133333333333333,0.4927472527472527,0.884804259883829,0.759227994227994,0.5777777777777777,0.6133333333333333,0.4927472527472527,0.884804259883829,0.759227994227994,0.653083086013794
adult,rf,noise,0.25,0,pi,0.8512932505289019,0.0253872927045656,0.0233952981884133,0.0301743776029942,0.8285404661867413,0.985,1.0,0.8,0.9648351648351648,0.9948509632961174,1.0,,,,,,0.7751619815826416
adult,rf,noise,0.5,0,shap,0.8232443868149867,0.0739097795673241,0.0605273333899746,0.024522648693415,0.8182067457189083,0.965,0.8716666666666667,0.8620000000000002,0.9054285714285716,0.919070869709783,0.952454254079254,0.8808290155440415,0.8642487046632125,0.9164379661788988,0.940497563509723,0.958475649278758,4.856180906295776
adult,rf,noise,0.5,0,lime,0.8232443868149867,0.0739097795673241,0.0605273333899746,0.024522648693415,0.8182067457189083,0.965,0.5555555555555555,0.5933333333333333,0.5469597069597069,0.8748990788367382,0.7567147667147667,0.5555555555555555,0.5933333333333333,0.5469597069597069,0.8748990788367382,0.7567147667147667,0.9319567680358888
adult,rf,noise,0.5,0,pi,0.8232443868149867,0.0739097795673241,0.0605273333899746,0.024522648693415,0.8182067457189083,0.965,1.0,1.0,0.9384615384615383,0.98953873998136,1.0,,,,,,1.0022480487823486
adult,rf,noise,0.75,0,shap,0.782228895106804,0.1429058895789258,0.1044542629082393,0.0528114688751373,0.8027576424571411,0.865,0.7866666666666667,0.82,0.8186593406593409,0.7777223073796903,0.9169777028527027,0.8188824662813103,0.8300578034682079,0.8477799656990409,0.8465163172220688,0.928494562598609,4.352542877197266
adult,rf,noise,0.75,0,lime,0.782228895106804,0.1429058895789258,0.1044542629082393,0.0528114688751373,0.8027576424571411,0.865,0.6222222222222221,0.6400000000000003,0.4841025641025641,0.864326984671383,0.7262385762385762,0.5897435897435898,0.6384615384615384,0.4806424344885884,0.8710543917040474,0.7200188700188701,0.6838464736938477
adult,rf,noise,0.75,0,pi,0.782228895106804,0.1429058895789258,0.1044542629082393,0.0528114688751373,0.8027576424571411,0.865,1.0,1.0,0.9384615384615383,0.979217187193056,1.0,,,,,,0.7847812175750732
adult,rf,noise,1.0,0,shap,0.7456493550808708,0.2003685252166791,0.1370245296369721,0.0799689930823201,0.7890161595020928,0.775,0.7333333333333333,0.8109999999999999,0.7505934065934065,0.6615469650445999,0.8816031746031746,0.7849462365591399,0.8270967741935483,0.8027933356965614,0.8081771796187915,0.907350695899083,4.944720029830933
adult,rf,noise,1.0,0,lime,0.7456493550808708,0.2003685252166791,0.1370245296369721,0.0799689930823201,0.7890161595020928,0.775,0.5444444444444443,0.6066666666666666,0.4876190476190477,0.8617603628905183,0.7203715728715728,0.56,0.6080000000000001,0.5013626373626373,0.8559350572301645,0.7465974025974026,0.6589388847351074
adult,rf,noise,1.0,0,pi,0.7456493550808708,0.2003685252166791,0.1370245296369721,0.0799689930823201,0.7890161595020928,0.775,0.6666666666666666,1.0,0.912087912087912,0.935234026416188,1.0,,,,,,0.9327363967895508
adult,rf,missing,0.1,0,shap,0.8553879751586706,0.0111922473213676,0.0089384886506784,0.0323628086837324,0.8304368389023151,0.98,0.9583333333333331,0.971,0.9691208791208792,0.9790228278547968,0.988336704961705,0.9642857142857144,0.9744897959183674,0.9739627719219556,0.9847177835485836,0.9903684609041752,7.105903625488281
adult,rf,missing,0.1,0,lime,0.8553879751586706,0.0111922473213676,0.0089384886506784,0.0323628086837324,0.8304368389023151,0.98,0.5666666666666665,0.5866666666666667,0.4794139194139194,0.8926700734335576,0.7202152477152475,0.5632183908045977,0.5793103448275863,0.4734369079196666,0.8943983970369447,0.724935313728417,0.6485223770141602
adult,rf,missing,0.1,0,pi,0.8553879751586706,0.0111922473213676,0.0089384886506784,0.0323628086837324,0.8304368389023151,0.98,1.0,1.0,0.9912087912087912,0.999368330057852,1.0,,,,,,0.7667348384857178
adult,rf,missing,0.2,0,shap,0.8502013239609636,0.0221115130007507,0.0176827258186267,0.032601843196797,0.8276123349171175,0.99,0.93,0.95,0.9462857142857144,0.9673054368769258,0.975002109002109,0.9326599326599329,0.9505050505050509,0.9504051504051504,0.971205929445551,0.9763208732905704,5.892285585403442
adult,rf,missing,0.2,0,lime,0.8502013239609636,0.0221115130007507,0.0176827258186267,0.032601843196797,0.8276123349171175,0.99,0.622222222222222,0.6866666666666669,0.4417582417582417,0.8856456930147006,0.7268674843674844,0.622222222222222,0.6866666666666669,0.4417582417582417,0.8856456930147006,0.7268674843674844,1.7863585948944092
adult,rf,missing,0.2,0,pi,0.8502013239609636,0.0221115130007507,0.0176827258186267,0.032601843196797,0.8276123349171175,0.99,1.0,1.0,0.9912087912087912,0.9987817576537376,1.0,,,,,,2.4054501056671143
adult,rf,missing,0.3,0,shap,0.8428990650378761,0.0365112946154371,0.0261967112696774,0.038451342744561,0.8247250980430483,0.97,0.9216666666666664,0.9330000000000002,0.9315384615384616,0.9554762616119707,0.9701253607503608,0.9295532646048108,0.9340206185567008,0.9406593406593406,0.9639547982563472,0.9725623317118164,8.433472633361816
adult,rf,missing,0.3,0,lime,0.8428990650378761,0.0365112946154371,0.0261967112696774,0.038451342744561,0.8247250980430483,0.97,0.6444444444444444,0.6266666666666668,0.4923076923076924,0.8908555675556601,0.7129677729677729,0.6321839080459768,0.6206896551724138,0.4916256157635468,0.8912830245159352,0.7156092949196398,1.4346895217895508
adult,rf,missing,0.3,0,pi,0.8428990650378761,0.0365112946154371,0.0261967112696774,0.038451342744561,0.8247250980430483,0.97,0.6666666666666666,1.0,0.934065934065934,0.9747482855887408,1.0,,,,,,0.9679059982299804
adult,rf,missing,0.4,0,shap,0.8367569780932232,0.0490684501467276,0.0339257907575373,0.0411895941228205,0.822554861030939,0.94,0.885,0.909,0.8947912087912087,0.9278053882312812,0.9551157453657454,0.897163120567376,0.9106382978723404,0.9113631049801262,0.9471316594723904,0.9608312786504276,5.959911584854126
adult,rf,missing,0.4,0,lime,0.8367569780932232,0.0490684501467276,0.0339257907575373,0.0411895941228205,0.822554861030939,0.94,0.5333333333333333,0.5866666666666667,0.4819047619047618,0.8802398522843897,0.7149398749398749,0.5172413793103449,0.5862068965517243,0.4814702538840469,0.8840169326719342,0.7137309051102154,1.6218345165252686
adult,rf,missing,0.4,0,pi,0.8367569780932232,0.0490684501467276,0.0339257907575373,0.0411895941228205,0.822554861030939,0.94,0.6666666666666666,0.8,0.8945054945054945,0.9631165970796052,1.0,,,,,,1.5035784244537354
adult,rf,missing,0.5,0,shap,0.830956118201051,0.0595099979526376,0.041038419015316,0.0441141527880383,0.8199863921794903,0.94,0.8666666666666666,0.8910000000000001,0.8807032967032967,0.9178276978557756,0.947952811077811,0.8794326241134751,0.8904255319148935,0.8994622398877717,0.9424423343428154,0.9566422938763366,5.635286808013916
adult,rf,missing,0.5,0,lime,0.830956118201051,0.0595099979526376,0.041038419015316,0.0441141527880383,0.8199863921794903,0.94,0.5555555555555556,0.6400000000000002,0.3872527472527473,0.8758708209004479,0.6424783549783549,0.5357142857142857,0.6214285714285716,0.3978021978021978,0.8879609438227823,0.6480558132343847,0.7788028717041016
adult,rf,missing,0.5,0,pi,0.830956118201051,0.0595099979526376,0.041038419015316,0.0441141527880383,0.8199863921794903,0.94,0.6666666666666666,1.0,0.9384615384615383,0.9587196022374408,1.0,,,,,,1.444981336593628
adult,rf,quantize,32.0,0,shap,0.8583225278100047,0.0030710434723264,0.0047185662691948,0.0315604186199959,0.8318079555965167,0.995,0.9833333333333332,0.984,0.993824175824176,0.998262519325755,0.9977062937062936,0.983249581239531,0.984924623115578,0.9938594069247336,0.9983694517070304,0.9976947675440138,8.991321325302124
adult,rf,quantize,32.0,0,lime,0.8583225278100047,0.0030710434723264,0.0047185662691948,0.0315604186199959,0.8318079555965167,0.995,0.5888888888888888,0.6133333333333334,0.5308424908424908,0.902827358856886,0.7451394901394901,0.5888888888888888,0.6133333333333334,0.5308424908424908,0.902827358856886,0.7451394901394901,1.8886101245880127
adult,rf,quantize,32.0,0,pi,0.8583225278100047,0.0030710434723264,0.0047185662691948,0.0315604186199959,0.8318079555965167,0.995,1.0,0.8,0.9912087912087912,0.9995801848832396,1.0,,,,,,1.0835824012756348
adult,rf,quantize,16.0,0,shap,0.8554562205691667,0.0093496212379717,0.0115642606329551,0.0318860674525148,0.8290029320398208,0.99,0.98,0.972,0.9576703296703296,0.989341956602898,0.957604020979021,0.9814814814814814,0.9737373737373738,0.9581973581973582,0.9923158217687515,0.9576808292717384,4.37710428237915
adult,rf,quantize,16.0,0,lime,0.8554562205691667,0.0093496212379717,0.0115642606329551,0.0318860674525148,0.8290029320398208,0.99,0.6333333333333333,0.6466666666666667,0.5806593406593408,0.913480161049289,0.7641606541606539,0.6333333333333333,0.6466666666666667,0.5806593406593408,0.913480161049289,0.7641606541606539,0.8196172714233398
adult,rf,quantize,16.0,0,pi,0.8554562205691667,0.0093496212379717,0.0115642606329551,0.0318860674525148,0.8290029320398208,0.99,1.0,0.8,0.9824175824175824,0.9967560529307622,1.0,,,,,,0.7213561534881592
adult,rf,quantize,8.0,0,shap,0.8547055210537091,0.0085989217225141,0.0100469434733318,0.0314011558530252,0.8322939561704424,0.99,0.96,0.965,0.9925494505494508,0.9940259333672108,0.9985353535353536,0.9595959595959596,0.9656565656565658,0.993006993006993,0.9942080927612472,0.9990817263544536,5.50688624382019
adult,rf,quantize,8.0,0,lime,0.8547055210537091,0.0085989217225141,0.0100469434733318,0.0314011558530252,0.8322939561704424,0.99,0.6222222222222221,0.5933333333333334,0.4735531135531135,0.8977256543095898,0.70505772005772,0.6222222222222221,0.5933333333333334,0.4735531135531135,0.8977256543095898,0.70505772005772,1.1749136447906494
adult,rf,quantize,8.0,0,pi,0.8547055210537091,0.0085989217225141,0.0100469434733318,0.0314011558530252,0.8322939561704424,0.99,1.0,1.0,0.9824175824175824,0.9979447565244228,1.0,,,,,,1.596276044845581
adult,rf,quantize,4.0,0,shap,0.8467890534361564,0.0281171091244113,0.0291701963092717,0.0318935708150114,0.837529849431191,0.98,0.9283333333333336,0.907,0.97189010989011,0.9689856770168108,0.9946742424242424,0.9302721088435376,0.9102040816326532,0.97313298945952,0.9722738903270992,0.9951324469181612,5.254897594451904
adult,rf,quantize,4.0,0,lime,0.8467890534361564,0.0281171091244113,0.0291701963092717,0.0318935708150114,0.837529849431191,0.98,0.5888888888888888,0.5933333333333334,0.4906959706959707,0.8998007551600148,0.714196729196729,0.5888888888888888,0.5933333333333334,0.4906959706959707,0.8998007551600148,0.714196729196729,0.7067992687225342
adult,rf,quantize,4.0,0,pi,0.8467890534361564,0.0281171091244113,0.0291701963092717,0.0318935708150114,0.837529849431191,0.98,1.0,1.0,0.9472527472527472,0.990766533588801,1.0,,,,,,0.7753305435180664
adult,rf,quantize,2.0,0,shap,0.8310926090220433,0.084760799836211,0.0615137259806421,0.0436872220642633,0.8183233772000268,0.895,0.7183333333333333,0.8069999999999999,0.8301538461538462,0.8494274626017977,0.9142620296370296,0.7281191806331472,0.8078212290502793,0.839228927497084,0.8656230922514352,0.9223255484428672,5.28382134437561
adult,rf,quantize,2.0,0,lime,0.8310926090220433,0.084760799836211,0.0615137259806421,0.0436872220642633,0.8183233772000268,0.895,0.5666666666666667,0.6199999999999999,0.5075457875457875,0.9027526221852096,0.7392929292929292,0.5632183908045977,0.6137931034482758,0.5042061386888974,0.9033634166436924,0.7397074190177638,0.9826500415802002
adult,rf,quantize,2.0,0,pi,0.8310926090220433,0.084760799836211,0.0615137259806421,0.0436872220642633,0.8183233772000268,0.895,1.0,0.8,0.9076923076923076,0.9846171873725356,1.0,,,,,,1.0179660320281982
adult,rf,gradual,0.2,0,shap,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,0.9133333333333334,0.9210000000000004,0.976021978021978,0.982081514484872,0.9910871212121212,0.9149659863945576,0.9244897959183674,0.9773716079838528,0.9856301181863582,0.9914721191506906,3.930318832397461
adult,rf,gradual,0.2,0,lime,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,0.5666666666666665,0.6000000000000001,0.4785347985347986,0.8978654121328237,0.7016065416065416,0.5666666666666665,0.6000000000000001,0.4785347985347986,0.8978654121328237,0.7016065416065416,0.7801625728607178
adult,rf,gradual,0.2,0,pi,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,1.0,0.8,0.978021978021978,0.9972079424824032,1.0,,,,,,0.7379789352416992
adult,rf,gradual,0.4,0,shap,0.8409881935439841,0.0483859960417661,0.0516005403055165,0.0478673089993412,0.801700166067494,0.975,0.8766666666666666,0.868,0.9262197802197802,0.9372220363073192,0.970330031080031,0.8803418803418801,0.8697435897435897,0.9316089039165962,0.943543280185708,0.9732975713744944,4.07229471206665
adult,rf,gradual,0.4,0,lime,0.8409881935439841,0.0483859960417661,0.0516005403055165,0.0478673089993412,0.801700166067494,0.975,0.5111111111111112,0.6400000000000001,0.4901098901098901,0.9092264512912236,0.7555363155363154,0.5111111111111112,0.6400000000000001,0.4901098901098901,0.9092264512912236,0.7555363155363154,0.947540044784546
adult,rf,gradual,0.4,0,pi,0.8409881935439841,0.0483859960417661,0.0516005403055165,0.0478673089993412,0.801700166067494,0.975,1.0,0.8,0.9692307692307692,0.9927910596568428,1.0,,,,,,1.267913579940796
adult,rf,gradual,0.6,0,shap,0.7072271889715417,0.3227325462362656,0.2594941326254061,0.2571170721888277,0.7767758576450355,0.765,0.6266666666666666,0.759,0.6794285714285714,0.4528712040722611,0.8667776667776669,0.6383442265795206,0.7738562091503266,0.6980248509660274,0.5038876049530743,0.8692317667807864,4.191488742828369
adult,rf,gradual,0.6,0,lime,0.7072271889715417,0.3227325462362656,0.2594941326254061,0.2571170721888277,0.7767758576450355,0.765,0.5222222222222223,0.6400000000000002,0.4678388278388279,0.8944505895543282,0.7077020202020203,0.4933333333333333,0.6399999999999999,0.4814945054945055,0.8986245570729975,0.71711544011544,0.6579446792602539
adult,rf,gradual,0.6,0,pi,0.7072271889715417,0.3227325462362656,0.2594941326254061,0.2571170721888277,0.7767758576450355,0.765,0.6666666666666666,1.0,0.7890109890109891,0.914751547120679,0.8888888888888888,,,,,,0.6899275779724121
adult,rf,gradual,0.8,0,shap,0.3031461134238722,0.7688527946495598,0.4754445210622477,0.4730831792855764,0.716734608974377,0.23,0.5616666666666668,0.7399999999999999,0.5747252747252748,0.1054074583702096,0.808603243978244,0.6521739130434784,0.7782608695652172,0.6279980888676543,0.3107193534916557,0.8584839073969508,3.646969795227051
adult,rf,gradual,0.8,0,lime,0.3031461134238722,0.7688527946495598,0.4754445210622477,0.4730831792855764,0.716734608974377,0.23,0.4777777777777778,0.5933333333333334,0.4763369963369963,0.8863618334812505,0.7120695045695047,0.4444444444444444,0.5333333333333333,0.4783882783882784,0.7442297804918999,0.7449494949494949,0.5842571258544922
adult,rf,gradual,0.8,0,pi,0.3031461134238722,0.7688527946495598,0.4754445210622477,0.4730831792855764,0.716734608974377,0.23,0.6666666666666666,0.8,0.6175824175824175,0.8557026028709447,0.7777777777777778,,,,,,0.692603349685669
adult,rf,gradual,1.0,0,shap,0.262813075820651,0.8094588138947656,0.4815256412853237,0.4789985604232447,0.719246896183466,0.19,0.5566666666666666,0.7390000000000001,0.552989010989011,0.0953812896981302,0.8015177461427462,0.649122807017544,0.7947368421052632,0.6035858877964143,0.3437069584581299,0.873910154173312,4.0391154289245605
adult,rf,gradual,1.0,0,lime,0.262813075820651,0.8094588138947656,0.4815256412853237,0.4789985604232447,0.719246896183466,0.19,0.4888888888888889,0.5733333333333336,0.3548717948717949,0.8629743951695936,0.634354256854257,0.3333333333333333,0.6666666666666666,0.2336996336996336,0.6759327033758146,0.4873737373737374,3.217233896255493
adult,rf,gradual,1.0,0,pi,0.262813075820651,0.8094588138947656,0.4815256412853237,0.4789985604232447,0.719246896183466,0.19,0.6666666666666666,0.8,0.6175824175824175,0.8493297442904963,0.8888888888888888,,,,,,4.300822496414185
adult,hgb,baseline,0.0,0,shap,0.8705384562888145,0.0,0.0,0.0094580716017925,0.8776564011522708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
adult,hgb,baseline,0.0,0,lime,0.8705384562888145,0.0,0.0,0.0094580716017925,0.8776564011522708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007457733154296
adult,hgb,baseline,0.0,0,pi,0.8705384562888145,0.0,0.0,0.0094580716017925,0.8776564011522708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
adult,hgb,mean_shift,0.25,0,shap,0.8138265201665188,0.1418822084214836,0.1539293096297798,0.1479685389533736,0.96100425981802,0.88,0.6616666666666666,0.8490000000000001,0.9104835164835166,0.6608905845983536,0.9731150238650238,0.662878787878788,0.8454545454545456,0.9022977022977025,0.6586990193565344,0.9700802038870222,1.9177885055541992
