analysis_family,scope,dataset,model_scope,method,estimand_scope,scenario,severity,metric,estimate,ci_low_95,ci_high_95,n_dataset_strata,n_seed_clusters,bootstrap_replicates,replicate_unit
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,16.0,spearman_all,0.9693318681318683,0.9603164835164837,0.9781758241758242,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,16.0,spearman_all,0.9876735294117646,0.9861676470588234,0.9893588235294117,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,16.0,spearman_all,0.9825714285714285,0.9790476190476192,0.9860952380952381,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,16.0,top3_all,0.9606666666666666,0.9488861111111111,0.9713333333333333,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,16.0,top3_all,0.9413333333333334,0.908,0.9726666666666667,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,16.0,top3_all,0.9746666666666666,0.969,0.9789999999999999,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,16.0,top3_all,0.966,0.9573333333333334,0.9743333333333334,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,16.0,top5_all,0.9586,0.9482666666666667,0.9666666666666665,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,16.0,top5_all,0.9384,0.9104000000000001,0.9559999999999998,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,16.0,top5_all,0.9606,0.9503999999999999,0.9722,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,16.0,top5_all,0.9768000000000001,0.9704,0.984,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,32.0,cosine_all,0.998467697651619,0.9982586573470508,0.9986491867823197,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,32.0,cosine_all,0.9982030026095009,0.9977118057366786,0.9984932365841729,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,32.0,cosine_all,0.9988144026061612,0.998612048433084,0.9990167567792383,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,32.0,cosine_all,0.9983856877391952,0.9980275642664737,0.9987438112119168,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,32.0,sign_all,0.9994666666666667,0.9988443055555556,0.9999388888888889,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,32.0,sign_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,32.0,sign_all,0.9997333333333334,0.9993666666666666,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,32.0,sign_all,0.9986666666666666,0.9967333333333332,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,32.0,spearman_all,0.9925101235365941,0.9908838213747038,0.9939822722294046,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,32.0,spearman_all,0.9918725274725275,0.9884043956043957,0.9952263736263737,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,32.0,spearman_all,0.9949911764705881,0.9934000000000001,0.9960617647058821,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,32.0,spearman_all,0.9906666666666666,0.9873571428571429,0.9931190476190477,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,32.0,top3_all,0.9748888888888888,0.9673333333333334,0.9821111111111112,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,32.0,top3_all,0.9596666666666666,0.938,0.9813333333333333,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,32.0,top3_all,0.9853333333333332,0.9823333333333334,0.9879999999999999,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,32.0,top3_all,0.9796666666666667,0.9763333333333332,0.985,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,logreg,shap,local attribution,quantize,32.0,top5_all,0.9752666666666666,0.9691333333333333,0.9804,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,logreg,shap,local attribution,quantize,32.0,top5_all,0.959,0.9420000000000002,0.9724,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,logreg,shap,local attribution,quantize,32.0,top5_all,0.9814,0.9756,0.9868,1,5,10000,seed_cluster
explanation,per_dataset,electricity,logreg,shap,local attribution,quantize,32.0,top5_all,0.9853999999999999,0.9805999999999999,0.9902,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,baseline,0.0,cosine_all,1.0,1.0,1.0,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,baseline,0.0,cosine_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,baseline,0.0,cosine_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,baseline,0.0,cosine_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,baseline,0.0,sign_all,1.0,1.0,1.0,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,baseline,0.0,sign_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,baseline,0.0,sign_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,baseline,0.0,sign_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,baseline,0.0,spearman_all,1.0,1.0,1.0,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,baseline,0.0,spearman_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,baseline,0.0,spearman_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,baseline,0.0,spearman_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,baseline,0.0,top3_all,1.0,1.0,1.0,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,baseline,0.0,top3_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,baseline,0.0,top3_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,baseline,0.0,top3_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,baseline,0.0,top5_all,1.0,1.0,1.0,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,baseline,0.0,top5_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,baseline,0.0,top5_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,baseline,0.0,top5_all,1.0,1.0,1.0,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.2,cosine_all,0.9837829938388184,0.9820617481998796,0.9853727415781018,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.2,cosine_all,0.9829465645394062,0.9818669650964562,0.9839677110139974,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.2,cosine_all,0.9837783577120627,0.9809027894360934,0.9866539259880319,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.2,cosine_all,0.9846240592649863,0.9803834962504304,0.9880253695450099,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.2,sign_all,0.9693425370925371,0.962932074715408,0.9753936450123952,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.2,sign_all,0.9612768342768344,0.947909090909091,0.9728805638805639,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.2,sign_all,0.9780126817626817,0.9728959373959374,0.983155067155067,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.2,sign_all,0.9687380952380952,0.9560952380952381,0.9813809523809522,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.2,spearman_all,0.9405577581459935,0.9342515543824367,0.9466402020637315,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.2,spearman_all,0.9339487179487179,0.9274432234432235,0.9404542124542126,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.2,spearman_all,0.9628039215686275,0.9551960784313724,0.9692156862745099,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.2,spearman_all,0.924920634920635,0.909047619047619,0.9407936507936508,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.2,top3_all,0.9,0.888888888888889,0.9111111111111111,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.2,top3_all,0.9311111111111112,0.9088888888888891,0.9511111111111111,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.2,top3_all,0.9,0.8911111111111112,0.9088888888888889,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.2,top3_all,0.8688888888888888,0.8466666666666667,0.8933333333333333,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.2,top5_all,0.8826666666666668,0.8706666666666667,0.8942333333333333,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.2,top5_all,0.8560000000000002,0.8360000000000001,0.8746666666666668,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.2,top5_all,0.9080000000000001,0.8826666666666668,0.9306666666666669,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.2,top5_all,0.8840000000000001,0.8640000000000002,0.9026666666666667,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.4,cosine_all,0.9519211026031384,0.9478464131923852,0.9560492419681701,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.4,cosine_all,0.9569773049334289,0.9546600466623352,0.9591724600947693,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.4,cosine_all,0.9548609664350707,0.9479831955800865,0.960371900269033,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.4,cosine_all,0.9439250364409156,0.9336690560962527,0.9541810167855787,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.4,sign_all,0.9199806366473032,0.9105204258704258,0.9298375129500129,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.4,sign_all,0.9028544418544419,0.8851082991082991,0.9185276575276575,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.4,sign_all,0.9546588966588967,0.9470429015429016,0.9622748917748918,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.4,sign_all,0.9024285714285714,0.8819603174603176,0.9269285714285715,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.4,spearman_all,0.8626727716727718,0.8401451219804161,0.8823231062510476,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.4,spearman_all,0.8620659340659342,0.8477362637362639,0.874754578754579,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.4,spearman_all,0.9283333333333333,0.9176470588235295,0.9354901960784312,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.4,spearman_all,0.7976190476190477,0.72984126984127,0.8536507936507937,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.4,top3_all,0.8185185185185185,0.7844444444444446,0.8503703703703703,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.4,top3_all,0.8755555555555556,0.8444444444444447,0.9044444444444444,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.4,top3_all,0.828888888888889,0.8111111111111112,0.8466666666666669,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.4,top3_all,0.7511111111111111,0.6599999999999999,0.8400000000000001,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.4,top5_all,0.8022222222222224,0.7871111111111113,0.8164444444444445,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.4,top5_all,0.7666666666666668,0.7506666666666668,0.7840000000000001,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.4,top5_all,0.8386666666666667,0.8133333333333335,0.8573333333333334,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.4,top5_all,0.8013333333333336,0.7680000000000001,0.8333333333333336,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.6,cosine_all,0.9177490378031887,0.910175571174772,0.9254322862112634,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.6,cosine_all,0.9373701867830289,0.9291756798286521,0.9454935675284808,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.6,cosine_all,0.9239577687028223,0.9134255160258004,0.9344900213798442,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.6,cosine_all,0.8919191579237149,0.8750918550750828,0.9119007694343215,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.6,sign_all,0.8662864573697907,0.8493578080098912,0.8860485944610946,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.6,sign_all,0.8452832907832908,0.8217116217116217,0.86885495985496,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.6,sign_all,0.914790367040367,0.904775308025308,0.924569338069338,1,5,10000,seed_cluster
explanation,per_dataset,electricity,rf,lime,local attribution,gradual,0.6,sign_all,0.8387857142857144,0.7975714285714287,0.8908333333333335,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,rf,lime,local attribution,gradual,0.6,spearman_all,0.7871160908807969,0.7566909759630348,0.8167201136009961,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,rf,lime,local attribution,gradual,0.6,spearman_all,0.790857142857143,0.7535238095238097,0.8162930402930405,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,rf,lime,local attribution,gradual,0.6,spearman_all,0.8820784313725492,0.8652745098039215,0.8988823529411765,1,5,10000,seed_cluster
