record_type,scope,dataset,model,seed,method,method_estimand,predictor,explanation_endpoint,rho,correlation_status,estimate,ci_low_95,ci_high_95,n_conditions,n_seed_clusters,bootstrap_replicates,replicate_unit
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,flip,cosine_instability,0.9315328202955543,cluster_mean_of_defined_block_correlations,0.9315328202955543,0.9227196982036582,0.939734333504929,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,flip,cosine_instability,0.9442419238294528,cluster_mean_of_defined_block_correlations,0.9442419238294528,0.9274594865880559,0.9537304128657595,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,flip,cosine_instability,0.9373308960315688,cluster_mean_of_defined_block_correlations,0.9373308960315688,0.9172549646501261,0.9553826319936546,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,flip,cosine_instability,0.913025641025641,cluster_mean_of_defined_block_correlations,0.913025641025641,0.9035384615384615,0.9225128205128204,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,accuracy_drop,top5_instability,0.8660539858986224,cluster_mean_of_defined_block_correlations,0.8660539858986224,0.8525116823813732,0.8812151198598954,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,accuracy_drop,top5_instability,0.9084971814428865,cluster_mean_of_defined_block_correlations,0.9084971814428865,0.9008033309649586,0.916000575166741,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,accuracy_drop,top5_instability,0.789650863558086,cluster_mean_of_defined_block_correlations,0.789650863558086,0.7558893230186801,0.8289439932690088,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,accuracy_drop,top5_instability,0.9000139126948946,cluster_mean_of_defined_block_correlations,0.9000139126948946,0.8773637013532293,0.9203658520439392,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,dconf,top5_instability,0.9188278644223296,cluster_mean_of_defined_block_correlations,0.9188278644223296,0.9117597722394184,0.9258931559914487,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,dconf,top5_instability,0.9234584569620587,cluster_mean_of_defined_block_correlations,0.9234584569620587,0.9181135262439126,0.9269771550821287,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,dconf,top5_instability,0.9190763990147455,cluster_mean_of_defined_block_correlations,0.9190763990147455,0.9095581279095152,0.9321846719665627,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,dconf,top5_instability,0.9139487372901847,cluster_mean_of_defined_block_correlations,0.9139487372901847,0.8964894767179976,0.9314079978623718,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,ece_increase,top5_instability,0.8301923080167666,cluster_mean_of_defined_block_correlations,0.8301923080167666,0.8166077463453051,0.843658686305562,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,ece_increase,top5_instability,0.8812824338313657,cluster_mean_of_defined_block_correlations,0.8812824338313657,0.8643522788874798,0.8967362021626464,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,ece_increase,top5_instability,0.7363808163822345,cluster_mean_of_defined_block_correlations,0.7363808163822345,0.7093804317546354,0.7633812010098335,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,ece_increase,top5_instability,0.8729136738366995,cluster_mean_of_defined_block_correlations,0.8729136738366995,0.8474379225771477,0.8983894250962512,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,flip,top5_instability,0.9184381849057774,cluster_mean_of_defined_block_correlations,0.9184381849057774,0.9108393931177692,0.925860251253452,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,flip,top5_instability,0.926779133749922,cluster_mean_of_defined_block_correlations,0.926779133749922,0.9190672523402561,0.9356558520643679,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,flip,top5_instability,0.9221340950846797,cluster_mean_of_defined_block_correlations,0.9221340950846797,0.9126019185569696,0.9331155193178828,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,flip,top5_instability,0.9064013258827306,cluster_mean_of_defined_block_correlations,0.9064013258827306,0.8879249874391213,0.9241521807250231,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,cosine_instability,0.6042030335168662,cluster_mean_of_defined_block_correlations,0.6042030335168662,0.5850296320094845,0.6235898353987123,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,cosine_instability,0.5633797539778735,cluster_mean_of_defined_block_correlations,0.5633797539778735,0.5490057759614547,0.5809116645933277,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,cosine_instability,0.6148896666224044,cluster_mean_of_defined_block_correlations,0.6148896666224044,0.5661201394590576,0.6642122834801534,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,cosine_instability,0.6343396799503207,cluster_mean_of_defined_block_correlations,0.6343396799503207,0.6039637350381979,0.6625617267740147,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,cosine_instability,0.5223702673696833,cluster_mean_of_defined_block_correlations,0.5223702673696833,0.5088628993810842,0.5364879310242485,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,cosine_instability,0.5002891979854979,cluster_mean_of_defined_block_correlations,0.5002891979854979,0.4889865590108359,0.5097036257234147,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,cosine_instability,0.4557959630979111,cluster_mean_of_defined_block_correlations,0.4557959630979111,0.42720563654955596,0.4878404010955171,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,cosine_instability,0.611025641025641,cluster_mean_of_defined_block_correlations,0.611025641025641,0.5831986306530901,0.6355498688052309,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.3880845705327669,cluster_mean_of_defined_block_correlations,0.3880845705327669,0.36649662607243955,0.4100974673161254,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.4400670357784092,cluster_mean_of_defined_block_correlations,0.4400670357784092,0.42090998320151457,0.4592240883553038,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.18756762167649874,cluster_mean_of_defined_block_correlations,0.18756762167649874,0.13576699636502634,0.23936824698797113,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.5366190541433926,cluster_mean_of_defined_block_correlations,0.5366190541433926,0.5036063076894319,0.5642772401848062,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,cosine_instability,0.5395668445232601,cluster_mean_of_defined_block_correlations,0.5395668445232601,0.5252891312960027,0.5547781542408261,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,cosine_instability,0.526320167879027,cluster_mean_of_defined_block_correlations,0.526320167879027,0.5089598421827839,0.5435576637851147,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,cosine_instability,0.49295399068291423,cluster_mean_of_defined_block_correlations,0.49295399068291423,0.4732861832129743,0.5239727962498526,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,cosine_instability,0.599426375007839,cluster_mean_of_defined_block_correlations,0.599426375007839,0.5694391701960695,0.6285850322589303,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3877922232587272,cluster_mean_of_defined_block_correlations,0.3877922232587272,0.34039532899931496,0.437307064388297,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.45687776883974374,cluster_mean_of_defined_block_correlations,0.45687776883974374,0.374912814390831,0.5562666394246348,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3430260953442629,cluster_mean_of_defined_block_correlations,0.3430260953442629,0.2492644744264137,0.43317957563494697,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3634728055921751,cluster_mean_of_defined_block_correlations,0.3634728055921751,0.3153194054634535,0.421701826009102,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,top5_instability,0.3757761130623054,cluster_mean_of_defined_block_correlations,0.3757761130623054,0.32007076951265184,0.4335366393359254,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,top5_instability,0.40764813087670576,cluster_mean_of_defined_block_correlations,0.40764813087670576,0.3123473179259681,0.5208238615897649,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,top5_instability,0.36909667886493924,cluster_mean_of_defined_block_correlations,0.36909667886493924,0.2467741691164323,0.4856669876293308,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,dconf,top5_instability,0.3505835294452714,cluster_mean_of_defined_block_correlations,0.3505835294452714,0.31290289794787834,0.406730246834341,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,top5_instability,0.3058709488338488,cluster_mean_of_defined_block_correlations,0.3058709488338488,0.2369898394008165,0.3763613800060939,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,top5_instability,0.36550929065111804,cluster_mean_of_defined_block_correlations,0.36550929065111804,0.2705239431656608,0.5041980174804529,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,top5_instability,0.2618712663459922,cluster_mean_of_defined_block_correlations,0.2618712663459922,0.08484529857223608,0.4211672007853677,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,ece_increase,top5_instability,0.29023228950443614,cluster_mean_of_defined_block_correlations,0.29023228950443614,0.24464795159685454,0.3387980558117761,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,top5_instability,0.37893814834442335,cluster_mean_of_defined_block_correlations,0.37893814834442335,0.32067807892802996,0.4384648596958402,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,top5_instability,0.430086961001642,cluster_mean_of_defined_block_correlations,0.430086961001642,0.34001140091275306,0.5443746568785135,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,top5_instability,0.35938911756129854,cluster_mean_of_defined_block_correlations,0.35938911756129854,0.2303623521261701,0.4863621007230547,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,pi,global_grouped_predictive_importance,flip,top5_instability,0.34733836647032934,cluster_mean_of_defined_block_correlations,0.34733836647032934,0.29790000377228865,0.4066915793604908,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,shap,local_attribution,accuracy_drop,cosine_instability,0.9293478103845664,cluster_mean_of_defined_block_correlations,0.9293478103845664,0.9225722086897437,0.9370382937713817,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,shap,local_attribution,accuracy_drop,cosine_instability,0.9721892656420248,cluster_mean_of_defined_block_correlations,0.9721892656420248,0.9663934492948355,0.9779850819892142,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,shap,local_attribution,accuracy_drop,cosine_instability,0.833264671007354,cluster_mean_of_defined_block_correlations,0.833264671007354,0.8133257448744384,0.85447773579605,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,shap,local_attribution,accuracy_drop,cosine_instability,0.9825894945043201,cluster_mean_of_defined_block_correlations,0.9825894945043201,0.9783330151944595,0.9868459738141808,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,shap,local_attribution,dconf,cosine_instability,0.9758461538461539,cluster_mean_of_defined_block_correlations,0.9758461538461539,0.9729230769230769,0.9786329059829061,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,shap,local_attribution,dconf,cosine_instability,0.972102564102564,cluster_mean_of_defined_block_correlations,0.972102564102564,0.9673333333333334,0.9754358974358975,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,shap,local_attribution,dconf,cosine_instability,0.9815897435897437,cluster_mean_of_defined_block_correlations,0.9815897435897437,0.9797948717948717,0.9841025641025641,25,5,10000,seed_cluster
