record_type,scope,analysis_family,dataset,model,scenario,seed,method,method_estimand,endpoint,expected_direction,n_levels,spearman_rho,monotone_non_decreasing,violation_count,min_step,monotone_fraction,n_blocks
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.7999999999999999,0.0,2,-0.0022632618694957696,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0073850914953127456,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.3,0.0,2,-0.02375049221955461,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.3,0.0,2,-0.02012257795848693,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.6,0.0,2,-0.023620322737188393,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.39999999999999997,0.0,1,-0.041564454023240494,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,4.127078532922823e-05,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0002811603611080349,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0002468317791297636,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.00034433765571884045,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,8.887621013908831e-05,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.0028028753083241265,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.004181017064480819,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.7999999999999999,0.0,2,-0.041330114721475075,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.023695868159812394,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007317903089437583,1.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.12671147022482265,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.09274498160389366,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.067141445441806,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.10292998413497212,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.11255896304133184,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.010426156228234396,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.008757526783731873,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.0031904237779677436,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.017707141685444405,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.008651034810044811,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.04048798959743438,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.030995793218084655,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.023675649696231482,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.06618387596737874,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.055050352501159194,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.019207498773922027,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03771623043010819,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.026579708622528564,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.17027991529255737,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.043415777488485796,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.017121064864291213,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.040283463195653235,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.012528547864669837,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.06853039403300476,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.00608331814716534,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.007554505297227232,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.06263835863735845,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.06628056526851056,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.07774386971237679,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.014042791157033552,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.02378018303287799,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03198589709458921,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,0.0,0.0,1,-0.024510244161637607,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.7,0.0,3,-0.012020440600271631,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.7,0.0,3,-0.041911559182993496,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.14544076223192803,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.09814955787974577,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.033356754357698803,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.1428007672914985,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.10369508342962064,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,0.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.11444211056519538,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,1.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.09501502583704291,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,2.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.03458950826047391,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,3.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.08735573656672713,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,4.0,pi,global_grouped_predictive_importance,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.04825612157533632,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,0.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.28867513459481287,0.0,1,-0.20000000000000007,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,1.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.6324555320336759,0.0,1,-0.20000000000000007,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,2.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.4472135954999579,0.0,2,-0.20000000000000007,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,3.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.15811388300841897,0.0,1,-0.4,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,4.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.9486832980505137,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,gradual,0.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.5773502691896257,0.0,1,-0.19999999999999996,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,gradual,1.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.8660254037844386,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,gradual,2.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.8660254037844386,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,gradual,3.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,gradual,4.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.8660254037844386,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,gradual,0.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.9486832980505137,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,gradual,1.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.8660254037844386,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,gradual,2.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.9486832980505137,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,gradual,3.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.9746794344808963,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,gradual,4.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,0.8660254037844386,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,gradual,0.0,pi,global_grouped_predictive_importance,top5_instability,nondecreasing_with_severity,5,,1.0,0,0.0,1.0,1
